id,country,continent,group,height (cm)
4071,United Arab Emirates,Asia,A,160
6331,American Samoa,Oceania,A,166
5977,Bahrain,Asia,A,160
13737,Tuvalu,Oceania,A,164
7223,Iran,Asia,A,161
4640,Kuwait,Asia,B,174
5388,Laos,Asia,B,162
1163,Botswana,Africa,A,162
8728,Kenya,Africa,B,171
3447,Ecuador,South America,A,154
5815,Nicaragua,North America,A,157
5396,Liberia,Africa,B,166
7103,Belize,North America,A,160
13122,El Salvador,North America,B,171
11252,Djibouti,Africa,B,176
4642,Kyrgyzstan,Asia,B,174
7093,Bahrain,Asia,A,159
2685,Côte d'Ivoire,Africa,A,158
8644,Czech Republic,Europe,B,181
13003,United States,North America,A,163
6145,Lithuania,Europe,A,169
3172,Madagascar,Africa,B,167
15693,Chile,South America,A,160
4759,Slovakia,Europe,A,168
17253,Guyana,South America,A,159
18285,Cabo Verde,Africa,A,165
2753,Iceland,Europe,A,171
11366,Malta,Europe,B,179
3800,Côte d'Ivoire,Africa,B,169
1278,Italy,Europe,B,173
17378,Qatar,Asia,B,172
1456,Turkey,Asia,B,177
1103,Uzbekistan,Asia,A,160
13558,Japan,Asia,B,172
8966,Bermuda,North America,B,189
13644,Papua New Guinea,Oceania,B,164
15024,Honduras,North America,B,169
18503,Saint Kitts and Nevis,North America,A,162
9365,Central African Republic,Africa,A,157
12476,Malaysia,Asia,B,168
17692,Marshall Islands,Oceania,B,167
7626,Lesotho,Africa,B,169
5472,Puerto Rico,North America,B,178
3720,Afghanistan,Asia,B,169
4039,Switzerland,Europe,A,163
11723,Libya,Africa,A,160
3012,Benin,Africa,B,167
7211,Haiti,North America,A,160
13461,Chile,South America,A,159
10142,Ecuador,South America,B,167
5774,Luxembourg,Europe,B,180
1430,Swaziland,Africa,B,169
8692,Guinea,Africa,B,175
18569,Turkey,Asia,A,162
17684,Malaysia,Asia,B,168
16079,Croatia,Europe,A,167
8134,Taiwan,Asia,B,174
4567,El Salvador,North America,A,156
7456,Armenia,Europe,B,173
17143,Belarus,Europe,A,168
1095,United Arab Emirates,Asia,A,160
17050,Sudan,Africa,B,173
7268,Malaysia,Asia,B,168
18283,Burundi,Africa,A,155
11009,Morocco,Africa,A,160
12214,Sudan,Africa,B,172
17650,Japan,Asia,B,172
4980,Honduras,North America,B,171
1378,Portugal,Europe,B,172
6801,Equatorial Guinea,Africa,A,151
9203,Saint Kitts and Nevis,North America,A,162
10059,Argentina,South America,A,161
15417,Jamaica,North America,A,165
2051,Libya,Africa,A,162
8082,Russia,Asia,B,178
9030,El Salvador,North America,B,169
4041,Syria,Asia,A,153
16,Armenia,Europe,B,174
18431,Maldives,Asia,A,153
5607,Bangladesh,Asia,A,151
13912,Iceland,Europe,B,180
14203,Chad,Africa,A,163
8994,Chad,Africa,B,176
16950,Mauritania,Africa,B,169
17041,Somalia,Africa,A,160
1898,Bermuda,North America,B,187
5402,Luxembourg,Europe,B,181
9855,Latvia,Europe,A,168
3395,Botswana,Africa,A,163
18374,Hungary,Europe,B,170
10038,Yemen,Asia,B,165
970,Nauru,Oceania,B,171
2394,Italy,Europe,B,174
10013,Turkey,Asia,A,162
13723,Timor-Leste,Asia,A,152
3843,Georgia,Europe,A,164
6143,Libya,Africa,A,160
9122,Luxembourg,Europe,B,175
3393,Bosnia and Herzegovina,Europe,A,165
13301,Samoa,Oceania,A,163
337,Trinidad and Tobago,North America,A,165
5786,Malta,Europe,B,165
7735,Slovakia,Europe,A,166
18596,Zambia,Africa,B,166
5978,Bangladesh,Asia,B,165
14258,Georgia,Europe,B,176
4694,Netherlands,Europe,B,182
3946,Nauru,Oceania,B,169
10544,Greece,Europe,B,180
135,Guatemala,North America,A,152
7133,Central African Republic,Africa,A,162
5,Algeria,Africa,A,163
10285,North Korea,Asia,A,158
16990,Panama,North America,B,168
7814,Albania,Europe,B,174
6944,Palau,Oceania,B,167
106,Eritrea,Africa,B,170
8559,Albania,Europe,A,162
11071,Saudi Arabia,Asia,A,158
4130,Bermuda,North America,B,180
529,Iraq,Asia,A,159
824,Côte d'Ivoire,Africa,B,170
9854,Latvia,Europe,B,179
2006,Hungary,Europe,B,181
17338,Nauru,Oceania,B,170
15553,Somalia,Africa,A,161
6642,Switzerland,Europe,B,179
15648,Bahrain,Asia,B,175
16908,Jordan,Asia,B,173
16285,Seychelles,Africa,A,164
1525,Benin,Africa,A,158
11477,Sweden,Europe,A,165
2881,Saint Lucia,North America,A,163
13523,Greenland,North America,A,163
16163,Japan,Asia,A,158
17647,Italy,Europe,A,162
16002,American Samoa,Oceania,B,178
14999,French Polynesia,Oceania,A,168
15453,Malaysia,Asia,A,157
13994,Netherlands,Europe,B,183
1950,Denmark,Europe,B,182
10449,Belgium,Europe,A,162
14176,Bhutan,Asia,B,166
18259,Belarus,Europe,A,166
7851,Bermuda,North America,A,170
15710,Cyprus,Europe,B,171
3603,Paraguay,South America,A,161
12579,South Africa,Africa,A,159
6982,Serbia,Europe,B,181
16920,Laos,Asia,B,161
9277,Ukraine,Europe,A,168
7163,Dominica,North America,A,166
18349,Gabon,Africa,A,158
16688,Syria,Asia,B,166
3876,Iraq,Asia,B,174
13304,Senegal,Africa,B,178
4989,Indonesia,Asia,A,153
15358,Eritrea,Africa,B,167
13316,Slovenia,Europe,B,181
13197,Kuwait,Asia,A,161
2805,Malaysia,Asia,A,157
1830,Turkmenistan,Asia,B,173
5566,Uzbekistan,Asia,B,171
4779,Swaziland,Africa,A,158
3295,Switzerland,Europe,A,163
10385,Turkey,Asia,A,162
4458,Yemen,Asia,B,166
16450,Croatia,Europe,B,180
5645,Central African Republic,Africa,A,162
6405,Côte d'Ivoire,Africa,A,157
5450,Norway,Europe,B,179
13169,Iceland,Europe,A,166
5207,Zimbabwe,Africa,A,159
16637,Romania,Europe,A,165
18360,Grenada,North America,B,175
9853,Laos,Asia,A,154
15069,Liberia,Africa,A,155
3181,Mali,Africa,A,162
13177,Iraq,Asia,A,158
10290,Pakistan,Asia,B,167
13543,India,Asia,A,154
4326,Nicaragua,North America,B,170
5639,Cambodia,Asia,A,155
7795,United States,North America,A,164
14202,Chad,Africa,B,168
17110,Zimbabwe,Africa,B,170
17924,Chile,South America,B,173
14067,South Africa,Africa,A,158
9309,Andorra,Europe,A,174
11946,Bolivia,South America,B,168
17668,Lebanon,Asia,B,178
11544,Antigua and Barbuda,North America,B,170
3228,Papua New Guinea,Oceania,B,161
16152,Iraq,Asia,B,175
18110,Paraguay,South America,B,176
15436,Lebanon,Asia,B,179
11804,Rwanda,Africa,B,167
12438,Italy,Europe,B,175
5039,Maldives,Asia,A,154
6554,Netherlands,Europe,B,181
13824,Cameroon,Africa,B,171
13296,Saint Lucia,North America,B,175
13603,Mauritania,Africa,A,159
3907,Lesotho,Africa,A,155
10814,Bangladesh,Asia,B,163
17226,Finland,Europe,B,181
9680,Andorra,Europe,B,180
4655,Libya,Africa,A,161
6265,Suriname,South America,A,160
16956,Moldova,Europe,B,175
10306,Portugal,Europe,B,175
16484,France,Europe,B,177
3331,United States,North America,A,162
3400,Burkina Faso,Africa,B,169
12032,Greece,Europe,B,180
7611,Kazakhstan,Asia,A,162
9666,Yemen,Asia,B,161
14136,Afghanistan,Asia,B,168
10978,Libya,Africa,B,173
18086,Netherlands,Europe,B,185
10166,Georgia,Europe,B,178
18419,Libya,Africa,A,162
16702,Tonga,Oceania,B,174
2808,Mali,Africa,B,175
11261,Egypt,Africa,A,160
11314,Iran,Asia,B,175
7060,Vietnam,Asia,B,168
11587,Burundi,Africa,A,154
1193,Cook Islands,Oceania,A,168
6898,Maldives,Asia,B,167
9908,Niger,Africa,B,168
455,Croatia,Europe,A,166
7364,Slovenia,Europe,B,180
18440,Mauritius,Africa,B,173
1573,Cuba,North America,A,161
7823,Angola,Africa,A,150
1514,Bangladesh,Asia,B,164
17092,United Kingdom,Europe,B,177
9522,Mozambique,Africa,B,165
10164,Gabon,Africa,B,171
17644,Israel,Asia,B,176
16028,Belgium,Europe,B,180
8362,Kyrgyzstan,Asia,B,170
13013,Vietnam,Asia,A,158
12057,Indonesia,Asia,A,154
8026,Mexico,North America,B,171
7725,Senegal,Africa,A,165
17096,Uruguay,South America,B,172
2081,Morocco,Africa,A,162
3545,Madagascar,Africa,A,152
949,Mali,Africa,A,162
10568,Indonesia,Asia,B,166
7096,Barbados,North America,B,177
16725,Uruguay,South America,A,160
14446,Sudan,Africa,B,174
990,Pakistan,Asia,B,168
4412,Syria,Asia,B,175
3844,Germany,Europe,B,181
11249,Czech Republic,Europe,A,167
14417,Samoa,Oceania,A,164
4373,Samoa,Oceania,A,165
2928,Tajikistan,Asia,B,166
9479,Kyrgyzstan,Asia,A,160
11508,Ukraine,Europe,B,180
17583,Ecuador,South America,A,156
14129,Vietnam,Asia,A,158
4483,Australia,Oceania,A,164
11684,Indonesia,Asia,B,165
14858,United Arab Emirates,Asia,B,173
18304,Cook Islands,Oceania,B,180
16982,Norway,Europe,B,179
15443,Libya,Africa,A,160
9971,Solomon Islands,Oceania,A,158
13766,Albania,Europe,B,173
1729,North Korea,Asia,A,158
17170,Cambodia,Asia,B,166
17559,Comoros,Africa,A,155
4925,Czech Republic,Europe,A,168
2588,Uruguay,South America,B,172
1020,Saint Lucia,North America,B,174
13426,Belize,North America,B,172
14909,Barbados,North America,A,164
8906,United Arab Emirates,Asia,B,175
2462,Netherlands,Europe,B,182
4251,Ireland,Europe,A,165
6828,Grenada,North America,B,176
12264,Vanuatu,Oceania,B,170
7067,Zimbabwe,Africa,A,158
4755,Sierra Leone,Africa,A,158
12368,Djibouti,Africa,B,180
75,Comoros,Africa,A,154
3739,Australia,Oceania,A,164
1394,Saint Vincent and the Grenadines,North America,B,175
6848,Indonesia,Asia,B,167
26,Bangladesh,Asia,B,165
16827,Cyprus,Europe,A,161
8685,Greece,Europe,A,166
17778,Slovakia,Europe,B,180
122,Georgia,Europe,B,174
8756,Malaysia,Asia,B,167
9192,Puerto Rico,North America,B,171
3110,Guatemala,North America,B,164
12335,Cambodia,Asia,A,153
7831,Australia,Oceania,A,164
13701,Sri Lanka,Asia,A,155
17689,Mali,Africa,A,161
8857,Somalia,Africa,A,157
16015,Australia,Oceania,A,163
3236,Poland,Europe,B,179
67,Chad,Africa,A,162
10863,Comoros,Africa,A,156
9518,Mongolia,Asia,B,170
15890,Qatar,Asia,B,172
8563,American Samoa,Oceania,A,164
17100,Vanuatu,Oceania,B,168
3044,Chile,South America,B,173
5197,Vanuatu,Oceania,A,160
15064,Lebanon,Asia,B,179
8962,Belize,North America,B,171
3643,Slovakia,Europe,A,167
3262,Serbia,Europe,B,181
16119,Georgia,Europe,A,162
51,Bulgaria,Europe,A,163
4019,Solomon Islands,Oceania,A,158
15628,Algeria,Africa,B,177
7647,Malta,Europe,A,167
1677,Liberia,Africa,A,155
15893,Romania,Europe,A,164
13106,Cyprus,Europe,B,172
12821,Kenya,Africa,A,158
8996,Chile,South America,B,173
16404,Benin,Africa,B,168
11531,Zimbabwe,Africa,A,159
13788,Bahrain,Asia,B,170
6549,Namibia,Africa,A,161
3471,Georgia,Europe,A,163
8127,Swaziland,Africa,A,159
99,Ecuador,South America,A,155
7209,Guyana,South America,A,160
17804,Syria,Asia,B,175
5581,Afghanistan,Asia,A,154
17880,Bahrain,Asia,B,170
839,Dominica,North America,A,169
11537,Algeria,Africa,A,160
17454,Turkmenistan,Asia,B,173
6299,Uganda,Africa,A,158
9340,Bhutan,Asia,B,169
10934,Hungary,Europe,B,172
1065,Syria,Asia,A,154
141,Guyana,South America,A,160
14124,Vanuatu,Oceania,B,164
2781,Kuwait,Asia,A,160
14028,Puerto Rico,North America,B,186
2273,Bhutan,Asia,A,155
9282,United States,North America,B,176
15768,Honduras,North America,B,174
737,Vietnam,Asia,A,157
14526,Australia,Oceania,B,179
8987,Cambodia,Asia,A,154
6918,Mozambique,Africa,B,166
8491,Spain,Europe,A,162
14354,Mongolia,Asia,B,169
869,Germany,Europe,A,165
2364,Grenada,North America,B,175
11879,Uganda,Africa,A,158
10913,Germany,Europe,A,165
3344,Zambia,Africa,B,169
808,Central African Republic,Africa,B,173
2700,Dominican Republic,North America,B,175
7914,El Salvador,North America,B,170
1785,Slovenia,Europe,A,167
2199,Tunisia,Africa,A,162
4383,Sierra Leone,Africa,A,158
15573,Syria,Asia,A,154
10292,Palau,Oceania,B,172
10226,Latvia,Europe,B,178
12662,Argentina,South America,B,175
1179,Canada,North America,A,164
9314,Argentina,South America,B,173
17456,Tuvalu,Oceania,B,170
18049,Lithuania,Europe,A,165
3362,Argentina,South America,B,173
11572,Bhutan,Asia,B,164
15406,Iran,Asia,B,175
17483,Zimbabwe,Africa,A,160
17392,Samoa,Oceania,B,175
15530,Saint Vincent and the Grenadines,North America,B,178
16259,Portugal,Europe,A,159
3737,Armenia,Europe,A,159
14224,Czech Republic,Europe,B,181
5027,Libya,Africa,A,163
11298,Guinea-Bissau,Africa,B,159
3121,Honduras,North America,A,156
11027,Nigeria,Africa,A,157
2336,Equatorial Guinea,Africa,B,176
18455,Nauru,Oceania,A,158
9088,Israel,Asia,B,174
670,Solomon Islands,Oceania,B,163
685,Suriname,South America,A,158
15323,China,Asia,A,162
8311,Ghana,Africa,A,160
17750,Qatar,Asia,B,174
9689,Armenia,Europe,A,160
8717,Israel,Asia,A,163
18382,Iran,Asia,B,175
15727,El Salvador,North America,A,158
18307,Costa Rica,North America,A,160
4122,Belarus,Europe,B,180
4280,Liberia,Africa,B,163
7707,Qatar,Asia,A,161
4586,Georgia,Europe,B,175
5500,Singapore,Asia,B,174
10817,Barbados,North America,A,166
10320,Saint Lucia,North America,B,177
4415,Taiwan,Asia,A,161
5372,Jamaica,North America,B,178
14857,Ukraine,Europe,A,166
10301,Peru,South America,A,154
1448,Togo,Africa,B,169
993,Palau,Oceania,A,159
3874,Iran,Asia,B,175
6648,Tajikistan,Asia,B,167
7840,Barbados,North America,B,174
16363,Yemen,Asia,A,155
9834,Italy,Europe,B,175
3335,Uzbekistan,Asia,A,161
11237,Cook Islands,Oceania,A,168
13457,Central African Republic,Africa,A,161
17873,Armenia,Europe,A,159
9125,Madagascar,Africa,A,154
12348,Colombia,South America,B,171
2379,Hungary,Europe,A,164
7918,Eritrea,Africa,B,170
17418,Spain,Europe,B,174
1885,Bahrain,Asia,A,158
5113,Saint Lucia,North America,A,167
9483,Latvia,Europe,A,168
17767,Saudi Arabia,Asia,A,158
18426,Malawi,Africa,B,167
16756,Armenia,Europe,B,172
18482,Paraguay,South America,B,176
12726,Costa Rica,North America,B,171
14864,Uruguay,South America,B,173
6824,Greece,Europe,B,179
12831,Latvia,Europe,A,169
8811,Paraguay,South America,A,161
16846,Eritrea,Africa,B,169
15013,Grenada,North America,A,167
16795,Burundi,Africa,A,153
14603,Dominica,North America,A,169
4781,Sweden,Europe,A,167
8053,North Korea,Asia,A,156
1616,Greece,Europe,B,178
15326,Comoros,Africa,B,165
2134,Saint Kitts and Nevis,North America,B,170
18362,Guatemala,North America,B,166
3493,Honduras,North America,A,156
12797,Iceland,Europe,A,166
8843,Serbia,Europe,A,167
11494,Tonga,Oceania,B,175
13537,Honduras,North America,A,153
5965,Antigua and Barbuda,North America,A,163
11563,Belarus,Europe,A,165
15450,Malawi,Africa,B,165
16223,Nauru,Oceania,A,157
17937,Côte d'Ivoire,Africa,A,157
6364,Bhutan,Asia,B,167
10679,Portugal,Europe,A,161
17656,Kenya,Africa,B,168
8527,Turkmenistan,Asia,A,162
17174,Canada,North America,B,178
10856,Chile,South America,B,174
11087,Solomon Islands,Oceania,A,156
1615,Ghana,Africa,A,159
1613,Germany,Europe,A,167
6737,Bhutan,Asia,A,153
16642,Saint Kitts and Nevis,North America,B,174
4653,Liberia,Africa,A,156
6245,Singapore,Asia,A,160
15394,Haiti,North America,B,175
2052,Lithuania,Europe,B,183
9249,Syria,Asia,A,167
11791,Philippines,Asia,A,153
11378,Mongolia,Asia,B,169
4656,Lithuania,Europe,B,179
11226,Chad,Africa,B,167
6407,Croatia,Europe,A,166
11883,United Arab Emirates,Asia,A,161
4592,Greece,Europe,B,180
6016,Central African Republic,Africa,B,166
18429,Malaysia,Asia,A,156
10459,Bolivia,South America,A,153
12132,Nepal,Asia,B,165
4369,Saint Lucia,North America,A,166
15355,El Salvador,North America,A,156
7327,Philippines,Asia,A,154
13337,Sweden,Europe,A,165
15911,Serbia,Europe,A,169
16561,Lithuania,Europe,A,168
12418,Haiti,North America,B,171
703,Timor-Leste,Asia,A,153
4648,Lebanon,Asia,B,179
8524,Turkey,Asia,B,177
884,Guyana,South America,B,171
12536,Poland,Europe,B,180
1345,Nepal,Asia,A,152
12005,Egypt,Africa,A,160
5825,Oman,Asia,A,159
9374,Comoros,Africa,B,164
7583,Haiti,North America,A,159
471,Ecuador,South America,A,155
13406,Argentina,South America,B,176
658,Serbia,Europe,B,181
11644,Fiji,Oceania,B,172
9056,Greece,Europe,B,180
14227,Denmark,Europe,A,168
13508,France,Europe,B,180
1159,Bolivia,South America,A,156
15927,South Africa,Africa,A,159
14431,Slovakia,Europe,A,166
4786,Taiwan,Asia,B,172
10129,Cuba,North America,A,160
11086,Solomon Islands,Oceania,B,162
13294,Saint Kitts and Nevis,North America,B,173
10766,United Arab Emirates,Asia,B,175
3481,Grenada,North America,A,166
11832,Somalia,Africa,B,173
9473,Kenya,Africa,A,159
13262,Norway,Europe,B,181
17997,Guyana,South America,A,158
6785,Czech Republic,Europe,A,169
6039,Cyprus,Europe,A,160
8783,Nauru,Oceania,A,157
15058,Kyrgyzstan,Asia,B,171
10645,Nepal,Asia,A,151
14294,Ireland,Europe,B,179
7258,Libya,Africa,B,175
5446,Nigeria,Africa,B,172
10879,Denmark,Europe,A,169
9727,Burundi,Africa,A,155
1136,Austria,Europe,B,178
6495,Kazakhstan,Asia,A,162
8242,Cambodia,Asia,B,168
2482,Panama,North America,B,170
17360,Palau,Oceania,B,167
242,Norway,Europe,B,179
14048,Senegal,Africa,B,173
12669,Austria,Europe,A,167
5341,Grenada,North America,A,164
2597,Vietnam,Asia,A,158
10295,Panama,North America,A,159
16722,United States,North America,B,176
10149,Equatorial Guinea,Africa,A,166
1902,Bolivia,South America,B,171
15148,Romania,Europe,B,176
1171,Burundi,Africa,A,156
914,Kazakhstan,Asia,B,172
4935,Ecuador,South America,A,156
17537,Burkina Faso,Africa,A,160
4127,Belize,North America,A,158
4227,Guatemala,North America,A,150
17482,Zimbabwe,Africa,B,168
5485,Saint Lucia,North America,A,164
15361,Estonia,Europe,A,167
13636,Oman,Asia,B,173
11467,Spain,Europe,A,161
9555,Paraguay,South America,A,161
2986,Angola,Africa,B,158
3698,United Arab Emirates,Asia,B,174
14092,Thailand,Asia,B,171
4109,Armenia,Europe,A,158
14624,France,Europe,B,178
15909,Senegal,Africa,A,165
6914,Mongolia,Asia,B,169
12006,El Salvador,North America,B,173
18264,Benin,Africa,B,166
1168,Burkina Faso,Africa,B,175
16717,Ukraine,Europe,A,167
994,Panama,North America,B,171
9552,Papua New Guinea,Oceania,B,162
14736,Nepal,Asia,B,164
3936,Moldova,Europe,B,177
6198,Pakistan,Asia,B,168
3482,Guatemala,North America,B,163
12236,Togo,Africa,B,172
11130,Turkmenistan,Asia,B,175
6005,Burkina Faso,Africa,A,161
1781,Singapore,Asia,A,161
6359,Belize,North America,A,155
12890,Norway,Europe,B,178
12367,Denmark,Europe,A,169
13807,Bolivia,South America,A,157
13167,Hungary,Europe,A,159
13413,Austria,Europe,A,165
18234,American Samoa,Oceania,B,173
10949,Israel,Asia,A,162
403,Belarus,Europe,A,168
11233,Colombia,South America,A,156
7726,Serbia,Europe,B,179
5610,Belarus,Europe,B,176
10224,Laos,Asia,B,160
2687,Croatia,Europe,A,166
4743,Saint Vincent and the Grenadines,North America,A,165
6586,Portugal,Europe,B,172
4732,Romania,Europe,B,177
8228,Bosnia and Herzegovina,Europe,B,179
3136,Israel,Asia,B,177
14520,Antigua and Barbuda,North America,B,180
15721,Dominican Republic,North America,A,160
799,Burundi,Africa,A,155
7708,Romania,Europe,B,177
8862,Spain,Europe,B,177
15462,Mauritania,Africa,B,167
1629,Guyana,South America,A,159
10147,El Salvador,North America,A,155
1248,Grenada,North America,B,176
15860,Niger,Africa,B,172
6615,Sierra Leone,Africa,A,157
5934,United States,North America,B,177
14057,Singapore,Asia,A,162
501,Greece,Europe,A,165
1010,Qatar,Asia,B,173
11536,Algeria,Africa,B,173
4265,Kenya,Africa,A,158
3281,South Korea,Asia,A,162
14034,Russia,Asia,B,177
10948,Israel,Asia,B,174
9117,Liberia,Africa,A,155
1945,Cuba,North America,A,161
6183,Netherlands,Europe,A,169
6421,Dominican Republic,North America,A,161
12837,Liberia,Africa,A,156
4996,Israel,Asia,B,177
4418,Tanzania,Africa,B,165
14378,Norway,Europe,B,179
4713,Palau,Oceania,A,159
3512,Jamaica,North America,B,177
10303,Philippines,Asia,A,153
9884,Mauritius,Africa,B,172
10134,Denmark,Europe,B,182
16649,Samoa,Oceania,A,163
9724,Burkina Faso,Africa,B,169
14054,Sierra Leone,Africa,B,164
14971,Denmark,Europe,A,168
162,Italy,Europe,B,174
3024,Brazil,South America,B,175
3806,Cyprus,Europe,B,172
9070,Haiti,North America,B,173
15844,Morocco,Africa,B,174
3555,Malta,Europe,A,168
3672,Tajikistan,Asia,B,168
8179,Yemen,Asia,A,156
1744,Peru,South America,B,167
14509,Afghanistan,Asia,A,157
11884,United Kingdom,Europe,B,178
4866,Belarus,Europe,B,179
18123,Qatar,Asia,A,159
9140,Mauritius,Africa,B,174
7076,Andorra,Europe,B,171
8328,Honduras,North America,B,172
6263,Sudan,Africa,A,161
6034,Croatia,Europe,B,182
7494,Burundi,Africa,B,171
13474,Croatia,Europe,B,182
13688,Slovenia,Europe,B,181
1674,Lesotho,Africa,B,167
16548,Laos,Asia,B,164
14529,Austria,Europe,A,167
11442,Saudi Arabia,Asia,B,169
10,Angola,Africa,B,162
13272,Papua New Guinea,Oceania,B,161
13103,Croatia,Europe,A,166
8363,Kyrgyzstan,Asia,A,160
15481,Nepal,Asia,A,153
10888,Egypt,Africa,B,176
15849,Namibia,Africa,A,161
12442,Japan,Asia,B,171
2232,Afghanistan,Asia,B,170
12633,Uruguay,South America,A,161
13051,Belarus,Europe,A,167
18267,Bermuda,North America,A,173
2041,Laos,Asia,A,152
13532,Guyana,South America,B,171
7525,Cuba,North America,A,161
7115,Botswana,Africa,A,160
12537,Poland,Europe,A,166
488,France,Europe,B,178
18175,Switzerland,Europe,A,162
13267,Pakistan,Asia,A,154
7097,Barbados,North America,A,167
15976,United Kingdom,Europe,B,178
4985,Iceland,Europe,A,169
16919,Kyrgyzstan,Asia,A,161
10589,Kenya,Africa,A,159
7079,Angola,Africa,A,164
1201,Cuba,North America,A,159
11048,Poland,Europe,B,179
407,Belize,North America,A,157
8383,Malawi,Africa,A,155
3986,Qatar,Asia,B,170
15255,Albania,Europe,A,161
16053,Cabo Verde,Africa,A,164
14239,El Salvador,North America,A,156
7215,Hungary,Europe,A,159
5885,South Korea,Asia,A,163
3203,Nauru,Oceania,A,156
11269,Estonia,Europe,A,167
4221,Greece,Europe,A,164
14385,Palau,Oceania,A,158
12375,Ecuador,South America,A,155
1359,Norway,Europe,A,165
1039,Slovakia,Europe,A,168
10493,Cook Islands,Oceania,A,165
5238,Belarus,Europe,B,177
14865,Uruguay,South America,A,162
5187,United Arab Emirates,Asia,A,161
1125,Andorra,Europe,A,158
9002,Comoros,Africa,B,169
7617,Kuwait,Asia,A,159
16619,Panama,North America,A,157
10625,Marshall Islands,Oceania,A,154
17828,Tuvalu,Oceania,B,173
10926,Guinea-Bissau,Africa,B,174
2398,Japan,Asia,B,171
1023,Saint Vincent and the Grenadines,North America,A,164
15311,Cambodia,Asia,A,153
11647,Finland,Europe,A,167
